public_space_name,house_number,house_letter,house_number_addition,postcode,city,gemeente,province,type_address_object,addressable_object,side_address,latitude,longitude,geompoint,geogpoint
Kloveniersburgwal,99,C,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953974,f,52.36893977,4.89737799,0101000020407100000000000080B2FD4000000000C4B71D41,0101000020E610000002EB9041EA96134036C2146B392F4A40
Kloveniersburgwal,99,D,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953975,f,52.36893078,4.89737809,0101000020407100000000000080B2FD4000000000C0B71D41,0101000020E610000037C23948EA9613406AACB01F392F4A40
Kloveniersburgwal,99,E,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953976,f,52.36892191,4.89740755,01010000204071000000000000A0B2FD4000000000BCB71D41,0101000020E6100000AF3C8A01F2961340A27751D5382F4A40
Kloveniersburgwal,99,F,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953977,f,52.36891299,4.89742234,01010000204071000000000000B0B2FD4000000000B8B71D41,0101000020E610000044BE86E1F5961340CCD06F8A382F4A40
Kloveniersburgwal,101,A,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012117750,f,52.36893086,4.8972033,010100002040710000C74B3789C1B1FD40E5D0225BC0B71D41,0101000020E6100000A2014B76BC961340144E5520392F4A40
Kloveniersburgwal,101,B,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012117751,f,52.36894345,4.89723842,010100002040710000A245B6F3E7B1FD40894160E5C5B71D41,0101000020E610000080A6D6AAC5961340B937F989392F4A40
Kloveniersburgwal,101,C,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012117752,f,52.36892355,4.89724269,0101000020407100007D3F355EECB1FD40E9263108BDB71D41,0101000020E6100000EDF28CC9C6961340FF3D0CE3382F4A40
Kloveniersburgwal,103,,1A,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010003684893,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,1V,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708324,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,2A,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708325,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,2V,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708326,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,HA,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708320,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,HV,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708321,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,OA,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708322,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,103,,OV,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708323,f,52.36886714,4.89720259,01010000204071000000000000C0B1FD4000000000A4B71D41,0101000020E61000006989ED46BC961340ED79D609372F4A40
Kloveniersburgwal,105,A,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012153029,f,52.36882297,4.89712898,01010000204071000091ED7C3F6FB1FD40AE47E17A90B71D41,0101000020E6100000566D80FAA8961340A16D5B97352F4A40
Kloveniersburgwal,105,B,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012153030,f,52.36881636,4.8971519,0101000020407100001B2FDD2488B1FD4046B6F37D8DB71D41,0101000020E6100000E805A5FCAE9613404255D55F352F4A40
Kloveniersburgwal,105,C,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012153031,f,52.36881107,4.89715698,0101000020407100000E2DB29D8DB1FD40A69BC4208BB71D41,0101000020E6100000B6369051B0961340639D7333352F4A40
Kloveniersburgwal,105,D,,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012153032,f,52.36881025,4.89716201,010100002040710000022B871693B1FD404C3789C18AB71D41,0101000020E610000066002AA3B1961340A2569D2C352F4A40
Kloveniersburgwal,107,,1,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010003684641,f,52.36874077,4.89707184,0101000020407100000000000030B1FD40000000006CB71D41,0101000020E610000032AF48009A9613409FB7C6E5322F4A40
Kloveniersburgwal,107,,H,1011KB,Amsterdam,Amsterdam,Noord-Holland,VBO,363010003684640,f,52.36874077,4.89707184,0101000020407100000000000030B1FD40000000006CB71D41,0101000020E610000032AF48009A9613409FB7C6E5322F4A40
Kloveniersburgwal,109,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708331,f,52.3686866,4.89701371,01010000204071000000000000F0B0FD400000000054B71D41,0101000020E6100000C72AFAC28A9613405513641F312F4A40
Kloveniersburgwal,109,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000948180,f,52.36866881,4.89705795,0101000020407100000000000020B1FD40000000004CB71D41,0101000020E6100000ED76455C969613401482238A302F4A40
Kloveniersburgwal,111,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000711910,f,52.36863268,4.8970143,01010000204071000000000000F0B0FD40000000003CB71D41,0101000020E610000095BBF6EA8A96134034900B5B2F2F4A40
Kloveniersburgwal,111,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000714536,f,52.36862375,4.89702909,0101000020407100000000000000B1FD400000000038B71D41,0101000020E6100000BBEFF2CA8E96134016042A102F2F4A40
Kloveniersburgwal,111,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000724971,f,52.36860584,4.89704397,0101000020407100000000000010B1FD400000000030B71D41,0101000020E61000008D0699B1929613400461E4792E2F4A40
Kloveniersburgwal,111,D,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000761429,f,52.36859697,4.89707343,0101000020407100000000000030B1FD40000000002CB71D41,0101000020E610000026EFE66A9A9613408659852F2E2F4A40
Kloveniersburgwal,111,E,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000761430,f,52.36859703,4.89708811,0101000020407100000000000040B1FD40000000002CB71D41,0101000020E61000006FE538449E96134046DF07302E2F4A40
Kloveniersburgwal,111,F,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953478,f,52.36858817,4.89711758,0101000020407100000000000060B1FD400000000028B71D41,0101000020E61000009E8D86FDA5961340BAD1A8E52D2F4A40
Kloveniersburgwal,111,G,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953479,f,52.3685793,4.89714704,0101000020407100000000000080B1FD400000000024B71D41,0101000020E61000001402D4B6AD96134023C0499B2D2F4A40
Kloveniersburgwal,111,H,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953480,f,52.36857038,4.89716182,0101000020407100000000000090B1FD400000000020B71D41,0101000020E61000008D72CF96B1961340CE2A68502D2F4A40
Kloveniersburgwal,111,K,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000953481,f,52.36856151,4.89719129,01010000204071000000000000B0B1FD40000000001CB71D41,0101000020E61000003B8C1C50B9961340281309062D2F4A40
Kloveniersburgwal,113,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000980442,f,52.36859637,4.89692661,0101000020407100000000000090B0FD40000000002CB71D41,0101000020E6100000875BB3ED7396134031E96B2A2E2F4A40
Kloveniersburgwal,113,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000980443,f,52.36859637,4.89692661,0101000020407100000000000090B0FD40000000002CB71D41,0101000020E6100000875BB3ED7396134031E96B2A2E2F4A40
Kloveniersburgwal,113,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000980444,f,52.36859637,4.89692661,0101000020407100000000000090B0FD40000000002CB71D41,0101000020E6100000875BB3ED7396134031E96B2A2E2F4A40
Kloveniersburgwal,115,,1,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000946350,f,52.36855125,4.89688306,0101000020407100000000000060B0FD400000000018B71D41,0101000020E6100000DC3B128368961340A9C6EFAF2C2F4A40
Kloveniersburgwal,115,,3,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708348,f,52.36855125,4.89688306,0101000020407100000000000060B0FD400000000018B71D41,0101000020E6100000DC3B128368961340A9C6EFAF2C2F4A40
Kloveniersburgwal,115,,H,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708337,f,52.36855125,4.89688306,0101000020407100000000000060B0FD400000000018B71D41,0101000020E6100000DC3B128368961340A9C6EFAF2C2F4A40
Kloveniersburgwal,117,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087382,f,52.36851526,4.89685708,0101000020407100000681954343B0FD40E926310808B71D41,0101000020E610000054090DB461961340CA500F822B2F4A40
Kloveniersburgwal,117,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087383,f,52.36847201,4.89700336,0101000020407100001B2FDD24E2B0FD4075931884F4B61D41,0101000020E61000009440C70C8896134076AE4A172A2F4A40
Kloveniersburgwal,117,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087384,f,52.36851117,4.89685415,0101000020407100007593180440B0FD40A8C64B3706B71D41,0101000020E610000081D40EEF609613409091BA5F2B2F4A40
Kloveniersburgwal,117,D,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087385,f,52.36846877,4.89700087,010100002040710000AC1C5A64DFB0FD406ABC7413F3B61D41,0101000020E6100000EAF6B36587961340723210FC292F4A40
Kloveniersburgwal,117,E,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087386,f,52.36851346,4.89686215,010100002040710000E3A59BC448B0FD4085EB513807B71D41,0101000020E6100000548D5A08639613407A51EE722B2F4A40
Kloveniersburgwal,117,F,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087387,f,52.36851245,4.89685757,010100002040710000295C8FC243B0FD407B14AEC706B71D41,0101000020E6100000C5B2AED461961340D96F7A6A2B2F4A40
Kloveniersburgwal,117,G,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012087388,f,52.36850979,4.8968599,010100002040710000C1CAA14546B0FD40DF4F8D9705B71D41,0101000020E61000001A7A5B716296134012D02A542B2F4A40
Kloveniersburgwal,119,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000776524,f,52.36847024,4.89685459,0101000020407100000000000040B0FD4000000000F4B61D41,0101000020E61000007AA26E0C6196134014D965082A2F4A40
Kloveniersburgwal,119,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000776578,f,52.36846131,4.89686937,0101000020407100000000000050B0FD4000000000F0B61D41,0101000020E610000020756AEC64961340BD5784BD292F4A40
Kloveniersburgwal,121,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000776525,f,52.36843411,4.89681094,0101000020407100000000000010B0FD4000000000E4B61D41,0101000020E6100000301A269B559613406EBD4DD9282F4A40
Kloveniersburgwal,121,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010003763930,f,52.36843417,4.89682562,0101000020407100000000000020B0FD4000000000E4B61D41,0101000020E610000044217774599613400B55D0D9282F4A40
Kloveniersburgwal,121,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000776579,f,52.36843417,4.89682562,0101000020407100000000000020B0FD4000000000E4B61D41,0101000020E610000044217774599613400B55D0D9282F4A40
Kloveniersburgwal,123,A,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012151752,f,52.36841378,4.89678739,010100002040710000BC749318F6AFFD4023DBF9FEDAB61D41,0101000020E6100000770CEE6E4F9613405BCFC52E282F4A40
Kloveniersburgwal,123,B,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012151753,f,52.36839996,4.8968416,010100002040710000BA490C0231B0FD4091ED7CBFD4B61D41,0101000020E6100000F5EC46A55D96134072EBE3BA272F4A40
Kloveniersburgwal,123,C,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012151754,f,52.36841253,4.89678903,0101000020407100005A643BDFF7AFFD402DB29D6FDAB61D41,0101000020E61000003EC03BDD4F961340684B4624282F4A40
Kloveniersburgwal,123,D,,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012151755,f,52.36840928,4.89679071,0101000020407100006DE7FBA9F9AFFD406891EDFCD8B61D41,0101000020E6100000849D004E50961340654A0A09282F4A40
Kloveniersburgwal,125,,1,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708358,f,52.36837089,4.89673822,01010000204071000000000000C0AFFD4000000000C8B61D41,0101000020E61000007E463E8B42961340D31E04C7262F4A40
Kloveniersburgwal,125,,2,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708359,f,52.36837089,4.89673822,01010000204071000000000000C0AFFD4000000000C8B61D41,0101000020E61000007E463E8B42961340D31E04C7262F4A40
Kloveniersburgwal,125,,3,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708360,f,52.36837089,4.89673822,01010000204071000000000000C0AFFD4000000000C8B61D41,0101000020E61000007E463E8B42961340D31E04C7262F4A40
Kloveniersburgwal,125,,H,1011KC,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708357,f,52.36837089,4.89673822,01010000204071000000000000C0AFFD4000000000C8B61D41,0101000020E61000007E463E8B42961340D31E04C7262F4A40
Kloveniersburgwal,127,,1,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708362,f,52.36823554,4.89660757,0101000020407100000000000030AFFD40000000008CB61D41,0101000020E61000009CBA744B209613406F278F57222F4A40
Kloveniersburgwal,127,,2,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708363,f,52.36823554,4.89660757,0101000020407100000000000030AFFD40000000008CB61D41,0101000020E61000009CBA744B209613406F278F57222F4A40
Kloveniersburgwal,127,,3,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708364,f,52.36823554,4.89660757,0101000020407100000000000030AFFD40000000008CB61D41,0101000020E61000009CBA744B209613406F278F57222F4A40
Kloveniersburgwal,127,,H,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000708361,f,52.36823554,4.89660757,0101000020407100000000000030AFFD40000000008CB61D41,0101000020E61000009CBA744B209613406F278F57222F4A40
Kloveniersburgwal,129,,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012067955,f,52.36818092,4.89654678,01010000204071000077BE9F1AEDAEFD40AAF1D2CD73B61D41,0101000020E6100000639F375C10961340DFA8628D202F4A40
Kloveniersburgwal,131,A,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089839,f,52.36813565,4.89650303,01010000204071000014AE47E1BCAEFD40D7A370BD5FB61D41,0101000020E6100000031BF4E3049613407396AF111F2F4A40
Kloveniersburgwal,131,B,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089840,f,52.36804555,4.89691951,01010000204071000083C0CAA181B0FD405A643BDF36B61D41,0101000020E6100000B7B95E1172961340BAC3DA1D1C2F4A40
Kloveniersburgwal,131,B,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012578546,f,52.36803989,4.89690417,0101000020407100002B8716D970B0FD4014AE476134B61D41,0101000020E6100000A251EF0B6E9613406CD859EE1B2F4A40
Kloveniersburgwal,131,C,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089841,f,52.36802268,4.89690432,010100002040710000CDCCCCCC70B0FD4085EB51B82CB61D41,0101000020E6100000DE71BE156E96134031C9F95D1B2F4A40
Kloveniersburgwal,131,D,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089842,f,52.36801707,4.89689664,0101000020407100007D3F355E68B0FD40D7A3703D2AB61D41,0101000020E6100000D3AA9E126C961340DCEBF62E1B2F4A40
Kloveniersburgwal,131,E,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089843,f,52.36803387,4.89671735,01010000204071000033333333A5AFFD408195430B32B61D41,0101000020E6100000D908D5123D9613407065D4BB1B2F4A40
Kloveniersburgwal,131,F,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089844,f,52.36808998,4.89649172,01010000204071000000000000B0AEFD40508D976E4BB61D41,0101000020E61000001764A6EC01961340B3DA83921D2F4A40
Kloveniersburgwal,131,G,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089845,f,52.36802769,4.89670378,0101000020407100009318045696AFFD401F85EB512FB61D41,0101000020E61000006ACD058439961340C0B003881B2F4A40
Kloveniersburgwal,131,K,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012089846,f,52.36808642,4.89650858,01010000204071000093180456C2AEFD401F85EBD149B61D41,0101000020E6100000AB9B805806961340C5ACB7741D2F4A40
Kloveniersburgwal,131,L,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012578547,f,52.3680387,4.89690129,010100002040710000560E2DB26DB0FD40E5D022DB33B61D41,0101000020E6100000C8D2B34A6D961340CFCF5FE41B2F4A40
Kloveniersburgwal,131,M,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012578548,f,52.3680387,4.89690129,010100002040710000560E2DB26DB0FD40E5D022DB33B61D41,0101000020E6100000C8D2B34A6D961340CFCF5FE41B2F4A40
Kloveniersburgwal,131,N,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012578549,f,52.3680387,4.89690129,010100002040710000560E2DB26DB0FD40E5D022DB33B61D41,0101000020E6100000C8D2B34A6D961340CFCF5FE41B2F4A40
Kloveniersburgwal,133,,,1011KD,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012106173,f,52.36804966,4.8964301,0101000020407100007D3F355E6CAEFD4077BE9F9A39B61D41,0101000020E6100000A9E27CC5F195134085F456401C2F4A40
Kloveniersburgwal,135,A,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098307,f,52.36800709,4.89637756,01010000204071000054E3A59B32AEFD406F1283C026B61D41,0101000020E610000093D6F9FFE39513401BD02DDB1A2F4A40
Kloveniersburgwal,135,B,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098311,f,52.36800979,4.896379,010100002040710000EE7C3F3534AEFD40A245B6F327B61D41,0101000020E610000007378160E4951340E6E8D8F11A2F4A40
Kloveniersburgwal,135,C,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098312,f,52.36801271,4.89638044,0101000020407100008716D9CE35AEFD406F12834029B61D41,0101000020E610000058E3DDC0E49513403C82660A1B2F4A40
Kloveniersburgwal,135,D,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098308,f,52.36801452,4.89638335,010100002040710000BA490C0239AEFD403BDF4F0D2AB61D41,0101000020E6100000C6F59784E5951340E9AA94191B2F4A40
Kloveniersburgwal,135,E,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098309,f,52.368017,4.89638516,010100002040710000BA490C023BAEFD40D578E9262BB61D41,0101000020E6100000F804ECFDE59513409F87602E1B2F4A40
Kloveniersburgwal,135,F,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012098310,f,52.36801859,4.89638771,0101000020407100008716D9CE3DAEFD4008AC1CDA2BB61D41,0101000020E6100000DBD62EA9E69513402CEBA83B1B2F4A40
Kloveniersburgwal,135,G,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012078312,f,52.36799928,4.89643563,0101000020407100001283C0CA71AEFD402731082C23B61D41,0101000020E6100000A7BEEC38F39513402360B8991A2F4A40
Kloveniersburgwal,137,,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010003691696,f,52.36791982,4.89633209,0101000020407100000000000000AEFD400000000000B61D41,0101000020E61000007B841A14D89513404E1F2DFF172F4A40
Kloveniersburgwal,141,,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000776580,f,52.36785667,4.89627405,01010000204071000000000000C0ADFD4000000000E4B51D41,0101000020E6100000DE9A9ADDC8951340789965ED152F4A40
Kloveniersburgwal,143,A,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123502,f,52.36777457,4.89615446,0101000020407100009CC420B03CADFD40BE9F1AAFBFB51D41,0101000020E6100000200AD483A99513408606BB3C132F4A40
Kloveniersburgwal,143,B,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123503,f,52.36778691,4.89616391,01010000204071000060E5D02247ADFD40B29DEF27C5B51D41,0101000020E6100000EC0A19FEAB9513406AEF32A4132F4A40
Kloveniersburgwal,143,C,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123504,f,52.36780249,4.89617744,010100002040710000D34D621056ADFD40D34D6210CCB51D41,0101000020E6100000D016DB89AF9513401F30E026142F4A40
Kloveniersburgwal,143,D,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123505,f,52.36777247,4.89618759,010100002040710000E3A59BC460ADFD409CC420B0BEB51D41,0101000020E61000009E935833B29513403D2D1C2B132F4A40
Kloveniersburgwal,143,E,,1011KE,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012123506,f,52.36778761,4.89619952,010100002040710000A245B6F36DADFD40448B6C67C5B51D41,0101000020E610000013D90654B595134065C41CAA132F4A40
Raamgracht,1,,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787497,f,52.37002255,4.89840857,01010000204071000000000000F0B6FD4000000000A4B91D41,0101000020E61000009628626AF8971340B0A322E65C2F4A40
Raamgracht,3,,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787498,f,52.37000488,4.89848218,0101000020407100000000000040B7FD40000000009CB91D41,0101000020E61000004AD36EB60B981340DC45E5515C2F4A40
Raamgracht,5,,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010012145602,f,52.36998949,4.89852433,010100002040710000B4C876BE6DB7FD408D976E1295B91D41,0101000020E61000004E940FC316981340909CC5D05B2F4A40
Raamgracht,7,K,,1011KH,Amsterdam,Amsterdam,Noord-Holland,LIG,363020001025231,f,52.36988115,4.89855202,01010000204071000088D7579E8AB7FD4056D0E8CD64B91D41,0101000020E6100000E0E673051E98134058F5F343582F4A40
Raamgracht,7,,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787502,f,52.36998757,4.89864389,01010000204071000000000000F0B7FD400000000094B91D41,0101000020E6100000F5FC951A369813406D85B4C05B2F4A40
Raamgracht,9,,1,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787504,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,9,,2,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787505,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,9,,3,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787506,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,9,,4,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000835915,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,9,,H,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787503,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,9,,O,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000838581,f,52.36996996,4.89873219,0101000020407100000000000050B8FD40000000008CB91D41,0101000020E610000011E0F93F4D981340E1ECF82C5B2F4A40
Raamgracht,11,,1,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000952780,f,52.36996128,4.8988057,01010000204071000000000000A0B8FD400000000088B91D41,0101000020E610000087EA5E8560981340C6351FE45A2F4A40
Raamgracht,11,,2,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000952783,f,52.36996128,4.8988057,01010000204071000000000000A0B8FD400000000088B91D41,0101000020E610000087EA5E8560981340C6351FE45A2F4A40
Raamgracht,11,,3,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787513,f,52.36996128,4.8988057,01010000204071000000000000A0B8FD400000000088B91D41,0101000020E610000087EA5E8560981340C6351FE45A2F4A40
Raamgracht,11,,H,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787512,f,52.36996128,4.8988057,01010000204071000000000000A0B8FD400000000088B91D41,0101000020E610000087EA5E8560981340C6351FE45A2F4A40
Raamgracht,13,,1,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787526,f,52.36994367,4.89889399,0101000020407100000000000000B9FD400000000080B91D41,0101000020E61000005BCEC0AA77981340BE5A63505A2F4A40
Raamgracht,13,,2,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787527,f,52.36994367,4.89889399,0101000020407100000000000000B9FD400000000080B91D41,0101000020E61000005BCEC0AA77981340BE5A63505A2F4A40
Raamgracht,13,,3,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787528,f,52.36994367,4.89889399,0101000020407100000000000000B9FD400000000080B91D41,0101000020E61000005BCEC0AA77981340BE5A63505A2F4A40
Raamgracht,13,,H,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000787517,f,52.36994367,4.89889399,0101000020407100000000000000B9FD400000000080B91D41,0101000020E61000005BCEC0AA77981340BE5A63505A2F4A40
Raamgracht,15,A,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000943738,f,52.36996218,4.89902594,0101000020407100000000000090B9FD400000000088B91D41,0101000020E61000002DA0A1419A98134008BBBDEB5A2F4A40
Raamgracht,15,B,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000943739,f,52.36996225,4.89904062,01010000204071000000000000A0B9FD400000000088B91D41,0101000020E6100000A569FB1A9E981340ECBB3FEC5A2F4A40
Raamgracht,15,C,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000943740,f,52.36990802,4.8989678,0101000020407100000000000050B9FD400000000070B91D41,0101000020E610000012A00E048B9813400D2B5D25592F4A40
Raamgracht,15,D,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000943741,f,52.36996218,4.89902594,0101000020407100000000000090B9FD400000000088B91D41,0101000020E61000002DA0A1419A98134008BBBDEB5A2F4A40
Raamgracht,15,E,,1011KH,Amsterdam,Amsterdam,Noord-Holland,VBO,363010000943742,f,52.36990802,4.8989678,0101000020407100000000000050B9FD400000000070B91D41,0101000020E610000012A00E048B9813400D2B5D25592F4A40
